"","extGene","wt.group","ca1a.group","GENENAME","WT","ca1a","b","qval"
"21","ACTR8",7,7,"actin related protein 8",13.201035898546,8.78335452434085,-0.503886713441887,0.0689942516934782
"22","ACY3",7,3,"aminoacylase 3",0,0.0843350395384573,NA,NA
"23","ADAM17",7,3,"ADAM metallopeptidase domain 17",19.7049710778732,43.0445305191703,0.680944345331173,0.0100283147974248
"24","ADAM19",7,1,"ADAM metallopeptidase domain 19",1.83177690639612,1.06949840822592,0.644069357139193,0.866265413793611
"25","ADAMTS1",7,3,"ADAM metallopeptidase with thrombospondin type 1 motif 1",0.370073767094891,0.462679904804831,0.658033665358645,0.750071054678161
"26","ADAMTS14",7,1,"ADAM metallopeptidase with thrombospondin type 1 motif 14",0.280841345437904,0.358566110179378,0.288031941081691,0.768599441518051
"27","ADAMTSL5",7,1,"ADAMTS like 5",3.57242325008833,3.55040625837212,-0.101776576572815,0.876148361536229
"28","ADCY3",7,3,"adenylate cyclase 3",29.6819561278008,53.4659791572105,0.540858731304643,0.238919010164991
"29","ADD2",7,3,"adducin 2",5.26564813295901,5.57319447075913,0.254490857294345,0.87293474113589
"30","ADI1",7,7,"acireductone dioxygenase 1",175.307540857485,47.6022456156043,-1.36764619673385,3.3036559011478e-07
"31","ADIPOR2",5,3,"adiponectin receptor 2",65.2117958158782,58.5125426581882,-0.200836207161715,0.477135756765912
"32","ADPGK",7,3,"ADP dependent glucokinase",37.8313628965733,30.2798078482509,-0.298200123305276,0.367088971160567
"33","AGA",7,1,"aspartylglucosaminidase",9.66922380153554,4.55973116991657,-0.846289885453026,0.0244607743319858
"34","AGBL5",7,1,"ATP/GTP binding protein like 5",13.8674297988515,32.8914291884995,0.793638037755627,0.0022305069789804
"35","AGK",7,3,"acylglycerol kinase",18.4269561420216,22.3093107507096,0.0903928079495729,0.851566092414038
"36","AGO1",7,7,"argonaute RISC component 1",5.31285596122328,6.34285079022168,0.0854512656481606,0.826667178912631
"37","AGPAT4-IT1",5,7,"AGPAT4 intronic transcript 1",0.312267676526954,0.256379565318524,-0.274347450468099,0.811961411430051
"38","AGXT2L2",7,7,NA,NA,NA,NA,NA
"39","AHCYL2",7,3,"adenosylhomocysteinase like 2",11.1904043919398,10.232191880158,0.0128471845803116,0.993056691599819
"40","AICDA",7,3,"activation induced cytidine deaminase",0.0852985671316112,0.257871250790351,0.993772447010647,0.357939046171636
"41","AIDA",7,3,"axin interactor, dorsalization associated",104.901873230909,34.3867002899564,-1.18908417175027,2.11958485093746e-06
"42","AIFM2",7,1,"apoptosis inducing factor mitochondria associated 2",15.1008303928604,16.1550785477056,0.0133867082405822,0.984464642601221
"43","AIM1L",7,7,NA,NA,NA,NA,NA
"44","AIMP2",7,3,"aminoacyl tRNA synthetase complex interacting multifunctional protein 2",67.8555408442078,23.1682347669058,-1.11108456707995,0.0166690639871714
"45","AIP",7,7,"aryl hydrocarbon receptor interacting protein",66.2395330951533,65.7796121616381,-0.0970103330772734,0.776583301193267
"46","AKR7A2",7,7,"aldo-keto reductase family 7 member A2",26.5815402038341,27.9611756683692,-0.047249062696717,0.905930380310698
"47","AKT1",7,3,"AKT serine/threonine kinase 1",115.721455775412,96.5891058010561,-0.245269030787165,0.574307389018162
"48","ALDH6A1",5,7,"aldehyde dehydrogenase 6 family member A1",14.6488770737773,11.3532202939081,0.0456667285466517,0.982707747813181
"49","ALG12",7,1,"ALG12 alpha-1,6-mannosyltransferase",23.9821993882229,20.1303194274857,-0.2712739683887,0.360846589406723
"50","ALKBH5",5,3,"alkB homolog 5, RNA demethylase",27.465078593749,64.0993508345927,0.755364474038857,0.000296106431569534
"51","ALMS1P",5,7,NA,NA,NA,NA,NA
"52","ALS2",7,1,"alsin Rho guanine nucleotide exchange factor ALS2",9.06026148106958,8.08097615600705,-0.209373809618903,0.536214778764563
"53","ALS2CL",7,1,"ALS2 C-terminal like",46.1235096072401,51.6304894344785,0.138382458368762,0.885244058082541
"54","AMN1",5,1,"antagonist of mitotic exit network 1 homolog",1.41943399567299,7.64635149950725,1.5996535941538,0.000197212051871772
"55","ANAPC1",7,3,"anaphase promoting complex subunit 1",20.9934229002463,12.2955907998563,-0.614262944125435,0.00715910772218621
"56","ANAPC16",7,7,"anaphase promoting complex subunit 16",41.693954374679,178.222793826137,1.39529090261267,3.41800810940691e-06
"57","ANAPC5",7,7,"anaphase promoting complex subunit 5",89.8570471515468,54.4957830690749,-0.596768445527877,0.00607154358241023
"58","ANG",7,7,"angiogenin",4.85313707008065,5.28221396022476,0.131996644399257,0.904805585818449
"59","ANKFN1",7,7,"ankyrin repeat and fibronectin type III domain containing 1",0.0445796219215544,0.0305327681401789,NA,NA
"60","ANKFY1",7,7,"ankyrin repeat and FYVE domain containing 1",18.0377087136897,11.5794110799172,-0.534967899246548,0.0170694707706162
"61","ANKHD1-EIF4EBP3",5,7,"ANKHD1-EIF4EBP3 readthrough",16.6898709487627,12.1582244130785,-0.407653397121262,0.131540109496001
"62","ANKRD28",7,3,"ankyrin repeat domain 28",20.3412533749386,12.8232535659476,-0.556299946934286,0.0206371795609129
"63","ANKRD49",7,3,"ankyrin repeat domain 49",9.72521899608765,10.4753079487844,0.000667106376657123,0.998823169481615
"64","ANKRD9",7,3,"ankyrin repeat domain 9",4.95945338552746,8.37049332820658,0.473887808851911,0.36060451883964
"65","ANO4",7,1,"anoctamin 4",0.425675552382404,0.0993298698196302,0.23653247570093,0.962793673301063
"66","ANO8",5,3,"anoctamin 8",17.0600695144113,8.20764029931686,-0.726969827143044,0.244723670139962
"67","ANTXR2",7,1,"ANTXR cell adhesion molecule 2",11.5784342780949,6.59692814245565,-0.65682469636187,0.0568697454833349
"68","AP1G2",7,1,"adaptor related protein complex 1 subunit gamma 2",52.879939850387,79.8746620200958,0.322324819871374,0.197571799765003
"69","AP1M1",7,3,"adaptor related protein complex 1 subunit mu 1",45.2101074280539,17.3982292692278,-1.04848385476899,8.62425803273004e-07
"70","AP2A1",7,1,"adaptor related protein complex 2 subunit alpha 1",68.5643043053096,52.2001617111585,-0.363100216387801,0.133961049815204
"71","AP2A2",5,7,"adaptor related protein complex 2 subunit alpha 2",30.4218487536468,28.6424247181719,-0.148671127512192,0.628375725041689
"72","AP3B2",7,3,"adaptor related protein complex 3 subunit beta 2",3.30078387039815,1.63940269158641,-0.657353286903283,0.462850484021388
"73","AP3D1",7,3,"adaptor related protein complex 3 subunit delta 1",57.0794311418981,58.5725486297227,-0.0658423124305401,0.84984715735708
"74","AP4E1",7,1,"adaptor related protein complex 4 subunit epsilon 1",7.74153498665936,4.51607997703137,-0.634736379315985,0.0781594294445408
"75","AP5M1",7,3,"adaptor related protein complex 5 subunit mu 1",27.3433107530012,17.0243780433615,-0.557328435581888,0.0201171409233405
"76","AP5S1",7,7,"adaptor related protein complex 5 subunit sigma 1",13.7531945857529,11.3509799474257,-0.290473292525638,0.46201818824754
"77","APEX1",7,3,"apurinic/apyrimidinic endodeoxyribonuclease 1",240.635820318892,151.092273120559,-0.559585093711682,0.0115115240811438
"78","APITD1-CORT",7,7,NA,NA,NA,NA,NA
"79","APOL2",5,7,"apolipoprotein L2",16.1973748683761,18.3572743648092,0.0304841413499487,0.943423976147864
"80","ARFGAP2",7,3,"ADP ribosylation factor GTPase activating protein 2",46.5418372487721,28.3560380664411,-0.591598679794138,0.0081311664428912
"81","ARHGAP10",5,3,"Rho GTPase activating protein 10",26.694278966178,5.63121635095762,-1.58057592162157,0.000224010482838032
"82","ARHGAP12",7,3,"Rho GTPase activating protein 12",11.8784769821737,14.4189439819236,0.10113190982991,0.77443725158442
"83","ARHGAP26-AS1",5,1,"ARHGAP26 antisense RNA 1",0,0.0314080036147203,NA,NA
"84","ARHGAP42",7,7,"Rho GTPase activating protein 42",1.13219857106117,1.72246876724991,0.326639430731082,0.637307984153713
"85","ARHGAP5-AS1",7,1,"ARHGAP5 antisense RNA 1 (head to head)",3.26514633601999,8.24618627741953,0.895807977916577,0.0702311596164
"86","ARHGEF10L",7,7,"Rho guanine nucleotide exchange factor 10 like",3.38927154240656,19.7595252108818,1.67182941199114,1.56198452805203e-11
"87","ARHGEF12",7,1,"Rho guanine nucleotide exchange factor 12",29.0656825483116,15.2297919169086,-0.70774237297818,0.0232950290708147
"88","ARHGEF38",7,3,"Rho guanine nucleotide exchange factor 38",0.00387718946665667,2.76939009622158,5.50767625583608,1.07493395721751e-18
"89","ARHGEF39",7,7,"Rho guanine nucleotide exchange factor 39",5.48654496484807,18.9004694809484,1.97773648441522,0.377784930787865
"90","ARIH1",7,3,"ariadne RBR E3 ubiquitin protein ligase 1",20.5204345296036,20.8242544676507,-0.0790847412284379,0.81583197105796
"91","ARL13B",5,1,"ADP ribosylation factor like GTPase 13B",5.99293772227823,4.37849379617683,-0.292079595285308,0.748554602029952
"92","ARL14EP",7,7,"ADP ribosylation factor like GTPase 14 effector protein",22.5898328358425,16.9590557906972,-0.382983937806494,0.220152740836904
"93","ARL2-SNX15",5,7,"ARL2-SNX15 readthrough (NMD candidate)",16.6705718036864,7.62699331766474,-0.84585782119353,0.00543178802180427
"94","ARL2BP",7,3,"ADP ribosylation factor like GTPase 2 binding protein",79.6491530409356,32.3550598618875,-0.998364225255272,1.31298457032395e-06
"95","ARL4A",7,3,"ADP ribosylation factor like GTPase 4A",12.7390079321947,16.0844159491907,0.179513450627545,0.721385644332647
"96","ARL8A",7,3,"ADP ribosylation factor like GTPase 8A",43.5621811025702,23.3328825684107,-0.712821777492122,0.00232641196703264
"97","ARMC3",5,3,"armadillo repeat containing 3",0.0222302202795682,0.0727548511935272,NA,NA
"98","ARMC9",7,3,"armadillo repeat containing 9",7.31623599398,6.8077851196391,-0.148241976627971,0.775406162864426
"99","ARMCX5-GPRASP2",7,7,"ARMCX5-GPRASP2 readthrough",2.15305258850199,1.88378396432046,-0.145288541976774,0.856461049467302
"100","ARNTL2",7,3,"aryl hydrocarbon receptor nuclear translocator like 2",7.82545766008475,8.22014742605257,0.253683559559748,0.874577447677983
"101","ARPC2",7,3,"actin related protein 2/3 complex subunit 2",442.910344156487,254.808012503543,-0.634778666870018,0.00879129630837525
"102","ASAP3",7,3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3",20.0300609329875,30.5608436371336,0.470231225009231,0.598191286073338
"103","ASCC1",7,7,"activating signal cointegrator 1 complex subunit 1",23.8393477473267,128.561674493228,1.58863454746981,5.37409467023855e-16
"104","ASL",7,1,"argininosuccinate lyase",32.9367032916442,12.7960988384447,-0.997626140223257,0.00985890344875621
"105","ASXL1",7,3,"ASXL transcriptional regulator 1",21.8271430661085,27.36731648955,0.131514664432445,0.673571208514014
"106","ATAT1",7,1,"alpha tubulin acetyltransferase 1",2.20530089117922,12.1450964742503,1.60605724443692,4.8720639589859e-06
"107","ATE1",7,3,"arginyltransferase 1",15.2760548379422,8.97885758784317,-0.625012673534451,0.0464629635091251
"108","ATF3",7,3,"activating transcription factor 3",51.4858539923266,14.5527591402619,-1.1002743904302,0.306646559157844
"109","ATG16L1",7,7,"autophagy related 16 like 1",14.0870949608993,13.5012829093086,-0.128283009954455,0.72215822960697
"110","ATL3",7,1,"atlastin GTPase 3",61.4454645816555,26.5091606500998,-0.938958194241304,1.99570371544172e-05
"111","ATN1",7,7,"atrophin 1",51.833190370501,39.2869094443772,-0.372159982054781,0.124534013744696
"112","ATP1A2",5,7,"ATPase Na+/K+ transporting subunit alpha 2",1.69602590002516,0.0328675519017588,NA,NA
"113","ATP1A4",7,7,"ATPase Na+/K+ transporting subunit alpha 4",0.05655013264304,0.082250562273902,0.333932771646664,0.799846478686611
"114","ATP2C2",7,7,"ATPase secretory pathway Ca2+ transporting 2",1.19362401818936,4.97714723399081,1.32757145826502,0.00192359133825262
"115","ATP6AP2",7,1,"ATPase H+ transporting accessory protein 2",78.4094140731195,73.7265531439487,-0.156110410527348,0.601569980255887
"116","ATP6V0D1",7,7,"ATPase H+ transporting V0 subunit d1",89.9426329217554,45.7778141592006,-0.773491393749191,0.000234529088871981
"117","ATP6V0E1",7,1,"ATPase H+ transporting V0 subunit e1",466.294134527906,245.568499938033,-0.737884895629453,0.000443852301857758
"118","ATP8B3",7,3,"ATPase phospholipid transporting 8B3",4.29284278576866,1.75217823809367,-0.988805646306524,0.00682219922318248
"119","ATPAF2",7,3,"ATP synthase mitochondrial F1 complex assembly factor 2",13.5504847078542,29.2682412393987,0.682287400023632,0.0175664743341562
"120","ATXN1",7,3,"ataxin 1",2.87086084673632,6.34393219934036,0.795591644993282,0.207407242002622
"121","ATXN1L",7,3,"ataxin 1 like",10.2068382184824,10.6847078056142,-0.0487945078211573,0.891699068167077
"122","AUH",7,7,"AU RNA binding methylglutaconyl-CoA hydratase",14.519632875342,12.7977837957463,-0.124856256125712,0.88611253528681
"123","AURKAIP1",7,3,"aurora kinase A interacting protein 1",155.241442699976,134.885289134134,-0.199895101838263,0.721754058694765
"124","B3GALTL",7,3,NA,NA,NA,NA,NA
"125","B3GNT2",7,1,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",12.7000047031179,19.6256096632295,0.348122420816818,0.235344530499795
"126","B3GNTL1",7,7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1",3.74336467129561,10.231003587608,0.927705215290993,0.0237516964651254
"127","B4GALT5",7,1,"beta-1,4-galactosyltransferase 5",29.1918345797983,127.198912806523,1.37862054605469,1.5385383722277e-12
"128","B9D1",7,1,"B9 domain containing 1",7.75315599164605,23.5726798480869,1.08911595214077,0.0510701405287377
"129","BACE1",7,3,"beta-secretase 1",13.3302213139387,9.17468366754634,-0.46353019125583,0.104123390306801
"130","BACH2",7,1,"BTB domain and CNC homolog 2",0.388745990039002,0.125700204649363,-1.20799308186787,0.053321525132991
"131","BAD",7,7,"BCL2 associated agonist of cell death",88.6984764305624,34.2071372536293,-1.05223766251936,4.14949287796991e-06
"132","BAG6",7,1,"BCL2 associated athanogene 6",98.9093318706569,71.0738298590972,-0.425905082560532,0.0706380043198573
"133","BAHCC1",7,1,"BAH domain and coiled-coil containing 1",4.19764001018587,5.32033553884252,0.191121148514706,0.722145007896988
"134","BASP1P1",7,1,"BASP1 pseudogene 1",0,0,NA,NA
"135","BATF3",7,1,"basic leucine zipper ATF-like transcription factor 3",2.27340648894345,1.73276415574498,0.112250042034488,0.961471289993004
"136","BAZ2A",7,3,"bromodomain adjacent to zinc finger domain 2A",21.3023281304832,23.8879967757106,0.0388615912823264,0.917959925214878
"137","BBIP1",5,3,"BBSome interacting protein 1",6.86271629752015,8.92524219680307,0.256729437150656,0.756856767800927
"138","BCAT2",7,7,"branched chain amino acid transaminase 2",50.6327937236894,87.3754009896551,0.494711497809229,0.240772360711345
"139","BCKDK",5,7,"branched chain keto acid dehydrogenase kinase",31.0895946389974,35.1851171772773,0.0472231383210074,0.914202478976974
"140","BCL2",7,3,"BCL2 apoptosis regulator",1.71214290235915,1.18885521055882,0.0767763629716942,0.976415286771037
"141","BCL2L11",7,3,"BCL2 like 11",14.0818236880378,9.83777434091785,-0.226326244093719,0.865885784065917
"142","BCL6B",7,3,"BCL6B transcription repressor",0.0061285671940458,0.0278847579409361,NA,NA
"143","BCL7B",7,3,"BAF chromatin remodeling complex subunit BCL7B",37.1341995060186,21.6519389295259,-0.622011680686631,0.013735784681666
"144","BDH1",7,1,"3-hydroxybutyrate dehydrogenase 1",15.7806228169096,10.0329091772126,-0.541248985009548,0.0406195151796987
"145","BDP1",7,1,"B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB",8.9711814749283,7.08049919681214,-0.331659053130175,0.255874426210554
"146","BICD1",7,1,"BICD cargo adaptor 1",5.14317568348006,5.40705519254029,0.0622638560298086,0.951440345517684
"147","BICD2",7,7,"BICD cargo adaptor 2",29.8207776974845,17.0408199392006,-0.650683932131668,0.00250012460268871
"148","BID",7,7,"BH3 interacting domain death agonist",18.298577247974,57.532861442121,1.11908611330207,0.0233751832854669
"149","BIRC3",7,1,"baculoviral IAP repeat containing 3",24.0984233133393,13.7165585780713,-0.262416131533108,0.886037480517931
"150","BIRC6",7,3,"baculoviral IAP repeat containing 6",8.70017156547419,12.9407353154441,0.30321715613786,0.230319449347411
"151","BLOC1S2",7,1,"biogenesis of lysosomal organelles complex 1 subunit 2",36.5338925379458,14.8800767031674,-0.993359861631068,3.6555231339039e-06
"152","BLOC1S3",5,7,"biogenesis of lysosomal organelles complex 1 subunit 3",6.64914671987604,9.46595688695983,0.255361293974952,0.543042374400201
"153","BMP8B",7,7,"bone morphogenetic protein 8b",0.565741166836362,2.18600810972778,1.24758893139824,0.0265761984078831
"154","BMPR1B",7,7,"bone morphogenetic protein receptor type 1B",4.42646275433139,4.08946303490255,-0.15405957123687,0.726440388150643
"155","BMS1",7,7,"BMS1 ribosome biogenesis factor",18.9603699584367,20.5657608684359,0.0496863144030701,0.948420648187081
"156","BPESC1",5,3,"blepharophimosis, epicanthus inversus and ptosis candidate 1",0,0.00683913424109476,NA,NA
"157","BPI",7,7,"bactericidal permeability increasing protein",0,0.0399405960949903,NA,NA
"158","BRCC3",7,1,"BRCA1/BRCA2-containing complex subunit 3",23.5310489279159,17.5612006042414,-0.387905461935872,0.1411128229183
"159","BRD8",7,7,"bromodomain containing 8",47.483330468739,51.9714269367882,-0.00583553637395025,0.988758321751888
"160","BRMS1",7,3,"BRMS1 transcriptional repressor and anoikis regulator",69.3211907204568,29.6096148564978,-0.930971625059021,0.000121512182508728
"161","BRWD1-IT2",7,1,NA,NA,NA,NA,NA
"162","BSN-AS2",7,7,NA,NA,NA,NA,NA
"163","BTBD1",7,3,"BTB domain containing 1",48.5203797143027,29.1706261964423,-0.600805907310594,0.00580986056606782
"164","BTBD8",7,1,"BTB domain containing 8",0.605479348833062,1.51248198356349,0.827067643199633,0.27568285716362
"165","BTD",7,3,"biotinidase",15.151998178162,11.7667431580853,-0.312497809416493,0.438055537197754
"166","BTG1",7,3,"BTG anti-proliferation factor 1",116.925587775136,98.0356070899035,0.518814524643068,0.848848955106542
"167","C10orf114",7,1,NA,NA,NA,NA,NA
"168","C10orf118",7,3,NA,NA,NA,NA,NA
"169","C10orf54",7,7,NA,NA,NA,NA,NA
"170","C10orf55",5,1,"chromosome 10 open reading frame 55",0.714205636971169,0.83479913272598,0.0707070401895561,0.943473379991177
"171","C11orf31",7,1,NA,NA,NA,NA,NA
"172","C11orf45",7,3,"chromosome 11 open reading frame 45",2.19847842784044,2.73657881676094,0.132861894055778,0.837323385613752
"173","C11orf80",7,1,"chromosome 11 open reading frame 80",19.3446825751804,10.5537149656702,-0.605562196057485,0.350005327447807
"174","C11orf91",7,3,"chromosome 11 open reading frame 91",3.73048784037314,2.69433426959214,-0.319203999567126,0.713627817518835
"175","C12orf23",7,7,NA,NA,NA,NA,NA
"176","C12orf44",7,3,NA,NA,NA,NA,NA
"177","C12orf5",7,1,NA,NA,NA,NA,NA
"178","C15orf38-AP3S2",7,3,NA,NA,NA,NA,NA
"179","C16orf45",7,7,NA,NA,NA,NA,NA
"180","C16orf46",7,7,"chromosome 16 open reading frame 46",2.3114909199972,3.61463605625859,0.38920054891996,0.538256395282498
"181","C16orf55",7,7,NA,NA,NA,NA,NA
"182","C16orf62",7,1,NA,NA,NA,NA,NA
"183","C16orf80",7,3,NA,NA,NA,NA,NA
"184","C17orf105",7,7,NA,NA,NA,NA,NA
"185","C17orf58",7,1,"chromosome 17 open reading frame 58",12.225124323812,13.9313275129094,0.0438359740742756,0.935901960527274
"186","C18orf21",7,3,"chromosome 18 open reading frame 21",24.4447081738684,12.1307155772873,-0.802398990814117,0.0224287374923171
"187","C18orf25",7,3,"chromosome 18 open reading frame 25",11.2596974353324,8.77781592533587,-0.343747124338978,0.208452362628984
"188","C19orf43",7,1,NA,NA,NA,NA,NA
"189","C19orf48",7,3,"chromosome 19 open reading frame 48",116.347619602343,141.253848966453,0.117080960535176,0.774415677272986
"190","C19orf69",5,1,NA,NA,NA,NA,NA
"191","C19orf73",7,7,"chromosome 19 open reading frame 73",0.950633223019011,1.98535119735091,0.626002954023614,0.481620735389955
"192","C19orf81",7,1,"chromosome 19 open reading frame 81",0,0.0430350509966447,NA,NA
"193","C1GALT1",5,7,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1",17.6782317403005,25.8236214807323,0.302073810280404,0.33043368192279
"194","C1orf168",7,1,NA,NA,NA,NA,NA
"195","C1orf210",5,7,"chromosome 1 open reading frame 210",6.0078063916318,20.4715043825463,1.37099707790818,0.161550499736051
"196","C1orf50",7,7,"chromosome 1 open reading frame 50",11.478907766649,9.03283398767977,-0.332413551827584,0.541816585289114
"197","C1orf52",7,3,"chromosome 1 open reading frame 52",27.9384157961876,19.298251609344,-0.457614131171788,0.107566824938692
"198","C20orf197",5,7,"chromosome 20 open reading frame 197",0.0597358823096441,0.179820672943519,1.0049156136623,0.371647355974286
"199","C20orf85",7,1,"chromosome 20 open reading frame 85",0,0,NA,NA
"200","C21orf119",7,1,NA,NA,NA,NA,NA
"201","C22orf29",7,7,NA,NA,NA,NA,NA
"202","C22orf39",7,1,"chromosome 22 open reading frame 39",11.1765877929457,15.1764151705567,0.226060527323215,0.590274011379421
"203","C2CD3",7,3,"C2 domain containing 3 centriole elongation regulator",7.29673824316111,6.36093332735978,-0.213260187861134,0.581444549448698
"204","C2CD5",7,3,"C2 calcium dependent domain containing 5",13.2258156129735,10.3211638423137,-0.331404788305782,0.235160678045724
"205","C2orf50",7,7,"chromosome 2 open reading frame 50",0.0397431600666885,0.412418492721389,1.97307389512984,0.0483868338154174
"206","C2orf73",7,3,"chromosome 2 open reading frame 73",0.0756269333679999,0.279044708652645,NA,NA
"207","C3orf37",7,3,NA,NA,NA,NA,NA
"208","C3orf80",7,3,"chromosome 3 open reading frame 80",0.410498854535428,0.733450266200334,0.599832467446097,0.460772502687053
"209","C6orf1",7,3,NA,NA,NA,NA,NA
"210","C6orf132",7,7,"chromosome 6 open reading frame 132",6.49481805828824,10.9239141930316,0.439863586138795,0.0822686569025608
"211","C6orf141",7,1,"chromosome 6 open reading frame 141",3.76316666147329,4.74265051386672,0.161729513400508,0.814872842873933
"212","C6orf165",7,7,NA,NA,NA,NA,NA
"213","C6orf203",7,1,NA,NA,NA,NA,NA
"214","C6orf211",7,3,NA,NA,NA,NA,NA
"215","C6orf226",7,7,"chromosome 6 open reading frame 226",13.6376180106972,8.44783756359481,-0.535094444262319,0.377275263619771
"216","C7orf26",7,7,"chromosome 7 open reading frame 26",18.4758203867692,11.2815415447475,-0.578361926982379,0.0697515196940768
"217","C8orf44",5,3,"chromosome 8 open reading frame 44",1.22080101854655,3.05586634757508,0.832392171491324,0.148039599537272
"218","C9orf169",7,3,NA,NA,NA,NA,NA
"219","C9orf171",7,3,NA,NA,NA,NA,NA
"220","C9orf47",5,3,"chromosome 9 open reading frame 47",0.00888595707707207,0.055494502077743,NA,NA
"221","C9orf9",7,3,NA,NA,NA,NA,NA
"222","CABYR",7,1,"calcium binding tyrosine phosphorylation regulated",3.36626008605349,4.01552902910932,0.215138250513773,0.842378699041011
"223","CACFD1",7,7,"calcium channel flower domain containing 1",3.45806661256879,7.51395362392379,0.962596040821085,0.41833523178235
"224","CACNG5",5,7,"calcium voltage-gated channel auxiliary subunit gamma 5",0,0,NA,NA
"225","CACTIN",7,3,"cactin, spliceosome C complex subunit",10.3341144703395,8.1505545648497,-0.315368549198978,0.391811301308708
"226","CACYBP",7,1,"calcyclin binding protein",110.781416425866,42.2883835068262,-0.941389799844252,0.177841046289342
"227","CAD",7,7,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase",31.5019736826968,32.325287264895,0.0689279826740359,0.95135802724504
"228","CALM3",7,1,"calmodulin 3",193.029423798763,190.596747629478,-0.0287027571401831,0.975932114038882
"229","CAMK2N1",7,3,"calcium/calmodulin dependent protein kinase II inhibitor 1",11.5918036293734,60.1898040199553,1.98774427513564,0.150703933494695
"230","CAMK4",7,3,"calcium/calmodulin dependent protein kinase IV",0.358959245096954,0.149451150775202,-0.207753972259147,0.943499356640637
"231","CAMTA2",7,3,"calmodulin binding transcription activator 2",21.072780560564,20.8240340348093,-0.0848064581005812,0.820715014258077
"232","CAP1",7,3,"cyclase associated actin cytoskeleton regulatory protein 1",250.311366577681,146.653838145797,-0.575091841109969,0.246107943381698
"233","CAPN10",7,3,"calpain 10",13.8071576850548,11.7877630363641,-0.255517345569004,0.476656684234146
"234","CAPN2",7,3,"calpain 2",417.203899036003,151.509476344067,-1.0711874261531,0.00171053382513638
"235","CAPZA1",7,3,"capping actin protein of muscle Z-line subunit alpha 1",142.79466363324,102.282591872719,-0.413079277204375,0.117179625041845
"236","CAPZA2",7,7,"capping actin protein of muscle Z-line subunit alpha 2",72.789524085461,49.9498876197427,-0.470638488784962,0.03961596312769
"237","CASP8",7,7,"caspase 8",30.7769870394371,20.8657375314138,-0.486689092478195,0.148663766948752
"238","CASP8AP2",5,7,"caspase 8 associated protein 2",8.8180239493937,7.62581826882566,-0.185922937453695,0.77315963124946
"239","CAV3",5,1,"caveolin 3",0,0.0397322577168787,NA,NA
"240","CBFA2T2",5,1,"CBFA2/RUNX1 partner transcriptional co-repressor 2",6.23870248134086,8.46094754811519,0.225229361493706,0.472331870234033
