"","extGene","wt.group","tgfb.group","GENENAME","WT","tgfb","b","qval"
"47","AIF1",5,2,"allograft inflammatory factor 1",0,0,NA,NA
"48","AIMP2",7,2,"aminoacyl tRNA synthetase complex interacting multifunctional protein 2",102.434639990076,73.6750246601866,-0.36363189475475,0.0296004447664165
"49","AIP",7,2,"aryl hydrocarbon receptor interacting protein",65.0802425777187,47.0887943562833,-0.34515588438976,0.125472239661112
"50","AK5",7,1,"adenylate kinase 5",0.0474612666325642,0.385223734715882,2.14934995320761,0.00476856367381435
"51","AKIRIN1",7,6,"akirin 1",40.5818409615283,52.0516564692824,0.207326057198986,0.128044911626989
"52","AKR1B10",7,2,"aldo-keto reductase family 1 member B10",0.350159654215184,0.110627833747865,NA,NA
"53","ALDH1A2",7,6,"aldehyde dehydrogenase 1 family member A2",0.00798129753749401,0.0334324855938892,NA,NA
"54","ALDH1L1",7,2,"aldehyde dehydrogenase 1 family member L1",1.15083745350365,0.489599487266646,-0.866555887794173,0.0030102023564708
"55","ALDH6A1",5,2,"aldehyde dehydrogenase 6 family member A1",3.51721437253982,3.63593538879267,0.0406157023437001,0.905550658250955
"56","ALDH8A1",5,2,"aldehyde dehydrogenase 8 family member A1",0.0674417605401095,0.151350366571024,NA,NA
"57","ALDOC",7,2,"aldolase, fructose-bisphosphate C",15.416193638094,9.37173540783726,-0.539807990205895,0.000301659886437571
"58","ALG12",7,1,"ALG12 alpha-1,6-mannosyltransferase",25.0431069167709,20.4873365694639,-0.238415268597615,0.114799002732773
"59","ALG14",7,2,"ALG14 UDP-N-acetylglucosaminyltransferase subunit",37.8088112355742,28.4130062971521,-0.315121212245469,0.0992996348862805
"60","ALKBH8",7,1,"alkB homolog 8, tRNA methyltransferase",8.22820473094047,7.08778257918799,-0.184776865323211,0.240420961101381
"61","ALOX5",5,2,"arachidonate 5-lipoxygenase",0,0,NA,NA
"62","ALS2",7,1,"alsin Rho guanine nucleotide exchange factor ALS2",7.7313805401893,11.4563888435869,0.370122647339863,0.0171133757023775
"63","AMIGO1",7,6,"adhesion molecule with Ig like domain 1",0.520008973356477,0.390035757074636,-0.396072991264278,0.545085148705472
"64","AMIGO3",5,2,"adhesion molecule with Ig like domain 3",4.18197698996857,6.22446198230147,0.358399113790753,0.0277653575080594
"65","AMMECR1",7,6,"AMMECR nuclear protein 1",11.9696973235437,10.2119582357036,-0.163589984062435,0.538002506587665
"66","ANAPC16",7,6,"anaphase promoting complex subunit 16",34.9579847893372,29.3498395042477,-0.205745441220223,0.277226503450891
"67","ANAPC5",7,1,"anaphase promoting complex subunit 5",93.7594885080395,93.0298876251349,-0.0501091392515629,0.742697846874739
"68","ANG",7,1,"angiogenin",3.22182435772194,4.79665504429659,0.384075010831367,0.234070925909009
"69","ANGEL1",7,1,"angel homolog 1",6.87388277115185,7.38019717523799,0.0346460406328604,0.855166848122681
"70","ANKFY1",7,2,"ankyrin repeat and FYVE domain containing 1",15.3476914763857,19.5369979414754,0.235379682119827,0.331841587166929
"71","ANKH",7,1,"ANKH inorganic pyrophosphate transport regulator",11.3526019486283,7.26449325507553,-0.489583837336522,0.00013846893999465
"72","ANKIB1",7,1,"ankyrin repeat and IBR domain containing 1",12.0422526418514,21.9007223460718,0.59413337469709,0.0113958431511107
"73","ANKRD28",7,2,"ankyrin repeat domain 28",22.489683116159,26.0894232461741,0.120365169701378,0.446981073663091
"74","ANKRD49",7,1,"ankyrin repeat domain 49",7.14812416137277,6.91259063944785,-0.0770028997896806,0.707879539069708
"75","ANKRD9",7,6,"ankyrin repeat domain 9",10.8116459042524,9.00979298024958,-0.212219612460126,0.390055618025142
"76","ANKS1A",7,2,"ankyrin repeat and sterile alpha motif domain containing 1A",9.87004104746657,11.3797799142312,0.132235330503827,0.65120715577754
"77","ANTXR2",7,1,"ANTXR cell adhesion molecule 2",10.8642974206149,19.6246196131845,0.558155847279964,6.84518154986147e-05
"78","ANXA11",7,6,"annexin A11",80.5493006030554,73.8398656774795,-0.124075809229468,0.437723585334708
"79","ANXA7",7,6,"annexin A7",104.370235219173,118.059192535007,0.0774321797389052,0.599593409273117
"80","AP1B1",7,1,"adaptor related protein complex 1 subunit beta 1",74.9336396986931,68.0072364010606,-0.140778291559976,0.295155832814938
"81","AP3B2",7,2,"adaptor related protein complex 3 subunit beta 2",1.93933238278546,2.49589779671773,0.192161806400549,0.485312539169972
"82","AP5M1",7,6,"adaptor related protein complex 5 subunit mu 1",22.7654452704301,21.6012437738348,-0.0954748268251417,0.551955469471956
"83","AP5S1",7,1,"adaptor related protein complex 5 subunit sigma 1",15.7362607727705,14.4265525946139,-0.122775685163119,0.504028743196399
"84","APBB2",7,6,"amyloid beta precursor protein binding family B member 2",30.1510343296101,67.058485363716,0.821706946186178,0.00524275404738136
"85","APEX1",7,2,"apurinic/apyrimidinic endodeoxyribonuclease 1",265.302340957157,137.061151310304,-0.696972612152162,3.46407434563726e-07
"86","APOC1P1",5,1,"apolipoprotein C1 pseudogene 1",0.140624953553967,0.19027089940159,NA,NA
"87","APOO",7,2,"apolipoprotein O",30.153797806663,16.6467877891982,-0.628602106050417,9.85770981317013e-05
"88","AQP3",7,2,"aquaporin 3 (Gill blood group)",1.3825663208233,0.751204519595001,-0.635367027542254,0.0413400346838541
"89","AQP7",5,2,"aquaporin 7",0,0.0934653499218765,NA,NA
"90","ARFGAP1",7,2,"ADP ribosylation factor GTPase activating protein 1",31.3304093326649,68.2697440444659,0.743143842603728,2.03858876154318e-07
"91","ARFGAP2",7,2,"ADP ribosylation factor GTPase activating protein 2",51.6418232132525,37.4181155581649,-0.361779517938626,0.00443716947069497
"92","ARHGAP12",7,2,"Rho GTPase activating protein 12",15.9095680490646,17.376907942624,0.0623974919182135,0.726640691903807
"93","ARHGAP42",7,2,"Rho GTPase activating protein 42",1.39417709194086,3.01286569879692,0.772980581774999,0.10823594205043
"94","ARHGEF10L",7,1,"Rho guanine nucleotide exchange factor 10 like",2.85214193114511,5.06381250795459,0.544333408815687,0.00230632396027736
"95","ARHGEF19",7,1,"Rho guanine nucleotide exchange factor 19",1.2759777231084,1.30244638992182,-0.0161290514870307,0.965638194718872
"96","ARHGEF28",7,1,"Rho guanine nucleotide exchange factor 28",9.86594166551814,14.0012950688109,0.305122523464774,0.0318887146803488
"97","ARHGEF39",7,2,"Rho guanine nucleotide exchange factor 39",11.0408723897249,7.32112662859671,-0.457512390267749,0.00245437346292681
"98","ARID2",7,1,"AT-rich interaction domain 2",9.6187757971735,10.4816002593688,0.118667349400117,0.775638965610415
"99","ARIH1",7,2,"ariadne RBR E3 ubiquitin protein ligase 1",20.0243886210165,27.6621997982005,0.290327027300166,0.024611846341188
"100","ARL13B",5,1,"ADP ribosylation factor like GTPase 13B",7.55722399023218,8.57047329086153,0.103507688975029,0.627443680174038
"101","ARL14EP",7,2,"ADP ribosylation factor like GTPase 14 effector protein",19.2293843684828,18.3562694850043,-0.0913566356237278,0.600316216703491
"102","ARL2-SNX15",5,1,"ARL2-SNX15 readthrough (NMD candidate)",12.6852297919926,15.8464880962777,0.178814613221349,0.277982981946067
"103","ARL4A",7,2,"ADP ribosylation factor like GTPase 4A",9.01286885274295,5.79611293394745,-0.475504727107577,0.0124314396453926
"104","ARL6IP6",7,1,"ADP ribosylation factor like GTPase 6 interacting protein 6",19.5012141135103,15.873653347408,-0.251738360947915,0.0957685223028873
"105","ARL8A",7,6,"ADP ribosylation factor like GTPase 8A",43.1498769883295,66.7290954249249,0.400878113269873,0.00941975135973989
"106","ARMC9",7,1,"armadillo repeat containing 9",9.74287308160493,10.1129418605885,-0.0047975896443767,0.982475045492439
"107","ARMCX5-GPRASP2",7,6,"ARMCX5-GPRASP2 readthrough",2.35076529255498,2.34301690207017,-0.048028725061448,0.87450556281689
"108","ARNTL2",7,6,"aryl hydrocarbon receptor nuclear translocator like 2",12.9159976381118,13.4951053319166,0.0109697830397192,0.951405803120181
"109","ARPC2",7,6,"actin related protein 2/3 complex subunit 2",554.883619211321,599.261715263899,0.037543152973106,0.819339434632428
"110","ARPP19",5,2,"cAMP regulated phosphoprotein 19",96.1780964745034,110.544695331585,0.11797811323417,0.536962201162981
"111","ARRDC4",7,6,"arrestin domain containing 4",2.01690174150599,3.2901728033168,0.460971505470282,0.00855068702596227
"112","ARSI",7,2,"arylsulfatase family member I",1.73006090839204,2.61676099857152,0.372052156349453,0.0592187191175849
"113","ASAP3",7,6,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3",9.59539341425928,12.8232517969396,0.24848903002345,0.133307745912614
"114","ASB16-AS1",7,1,"ASB16 antisense RNA 1",4.64860391886057,6.89117461729227,0.3710659645716,0.149499559495119
"115","ASL",7,6,"argininosuccinate lyase",46.070582769127,52.5414972816709,0.110550013984447,0.672170923968067
"116","ASPHD2",7,6,"aspartate beta-hydroxylase domain containing 2",2.4623097045007,4.24444094783629,0.490964243395655,0.00408229605440703
"117","ASXL1",7,6,"ASXL transcriptional regulator 1",25.397212409123,27.2230415988159,0.0269852495410213,0.868679002611704
"118","ATAD3A",7,2,"ATPase family AAA domain containing 3A",94.3375833838458,81.2738204860072,-0.17121879327208,0.475679786020832
"119","ATAT1",7,1,"alpha tubulin acetyltransferase 1",2.88837321822505,3.32786875217194,0.0945932292887151,0.701118681501383
"120","ATF3",7,6,"activating transcription factor 3",8.32930281236272,10.7665724241333,0.214112665984294,0.231799094433404
"121","ATP13A1",7,2,"ATPase 13A1",32.657480971746,27.3753132150688,-0.209743849735143,0.229960691847669
"122","ATP5I",7,6,NA,NA,NA,NA,NA
"123","ATP6AP2",7,2,"ATPase H+ transporting accessory protein 2",69.7515821924824,106.997251042844,0.382428515390819,0.00172564532636118
"124","ATP6V0C",7,2,"ATPase H+ transporting V0 subunit c",278.593689648216,264.07215947353,-0.0813127617545795,0.730178277776516
"125","ATP6V0D1",7,6,"ATPase H+ transporting V0 subunit d1",84.3118235388487,112.876242948639,0.249514112487515,0.0529182218955672
"126","ATP6V0E1",7,1,"ATPase H+ transporting V0 subunit e1",352.010153093261,443.645446273477,0.206739270046534,0.368496230691363
"127","ATP6V1D",7,6,"ATPase H+ transporting V1 subunit D",68.2614927120143,107.900665845928,0.417539573219332,0.000566188736978903
"128","ATP7A",7,2,"ATPase copper transporting alpha",2.4949308300265,5.05073320216026,0.778608008264611,0.0714781953240811
"129","ATP8B3",7,6,"ATPase phospholipid transporting 8B3",5.09366702840067,5.20117429553164,-0.0250970610970868,0.904970444257927
"130","ATP9A",7,1,"ATPase phospholipid transporting 9A (putative)",3.92086694186949,8.36528569237232,0.770210784283758,0.00474960954388911
"131","AUH",7,1,"AU RNA binding methylglutaconyl-CoA hydratase",10.320726452167,5.80070006314999,-0.609732486762726,0.000389259806915691
"132","AVPR1B",5,2,"arginine vasopressin receptor 1B",0,0,NA,NA
"133","B3GNTL1",7,1,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1",5.04266719870634,3.16363482145074,-0.502083617352603,0.0187332087225742
"134","B4GALNT1",7,6,"beta-1,4-N-acetyl-galactosaminyltransferase 1",4.30325711104492,6.19860539390886,0.31700756613762,0.0950377417366348
"135","B4GALT5",7,2,"beta-1,4-galactosyltransferase 5",21.4227602597763,32.7916131243745,0.408620765964171,0.0291415361862327
"136","B9D1",7,2,"B9 domain containing 1",13.5425992926092,13.3815494038064,-0.0312077399586866,0.919994006353619
"137","BACE1",7,2,"beta-secretase 1",14.2017974189223,14.9498331963117,0.0106063289425601,0.953524327668433
"138","BACE2",7,6,"beta-secretase 2",44.0160189602045,48.2452587095833,0.0503805706997215,0.750512201124803
"139","BAD",7,1,"BCL2 associated agonist of cell death",104.560941228272,86.5437204376058,-0.18894462502624,0.572014452279236
"140","BAG6",7,1,"BCL2 associated athanogene 6",108.598549788835,104.187951654826,-0.0870070308005346,0.541706740194629
"141","BAI3",7,6,NA,NA,NA,NA,NA
"142","BATF3",7,1,"basic leucine zipper ATF-like transcription factor 3",5.25549368687449,2.59566426540758,-0.701499750051615,0.0253705834697632
"143","BAX",7,2,"BCL2 associated X, apoptosis regulator",141.442745172428,96.3342112674573,-0.388203138080251,0.182611622407086
"144","BAZ2A",7,1,"bromodomain adjacent to zinc finger domain 2A",17.6801366506777,22.2789011962729,0.233127623811809,0.391638879482335
"145","BBIP1",5,1,"BBSome interacting protein 1",10.6980521575714,10.360771018515,-0.0747597463989247,0.692536006793329
"146","BBS1",7,6,"Bardet-Biedl syndrome 1",3.96047531068375,4.15597709593455,-0.00411285641136293,0.986444382134847
"147","BCAR3",7,1,"BCAR3 adaptor protein, NSP family member",51.0064005167274,53.141337318441,-0.00262573326699493,0.988223139890569
"148","BCAT2",7,1,"branched chain amino acid transaminase 2",40.7893121742833,28.0180884731598,-0.393789711065914,0.0924945170771841
"149","BCKDK",5,2,"branched chain keto acid dehydrogenase kinase",53.3945873644359,54.185802326793,-0.0150843473502861,0.951070506142982
"150","BCL2L11",7,6,"BCL2 like 11",4.8656136742968,3.8680386582447,-0.255193866401399,0.151901932759458
"151","BCL7B",7,2,"BAF chromatin remodeling complex subunit BCL7B",57.5014222671122,47.6025387996133,-0.217342389134238,0.301758459740025
"152","BCRP2",7,6,"BCR pseudogene 2",0.0361629514833912,0,NA,NA
"153","BDH1",7,2,"3-hydroxybutyrate dehydrogenase 1",13.2861453555867,6.19590470947608,-0.801671206774681,5.78843646947345e-09
"154","BFSP1",7,2,"beaded filament structural protein 1",2.33424701101051,3.10956654603788,0.240833933385135,0.275536233731929
"155","BICD1",7,2,"BICD cargo adaptor 1",7.13442820732694,9.57505052410379,0.283948157056132,0.370601462884592
"156","BICD2",7,6,"BICD cargo adaptor 2",29.7589171439426,42.3228904679732,0.321067930896473,0.00881292538254305
"157","BIRC6",7,2,"baculoviral IAP repeat containing 6",7.78585276713031,13.0794818261711,0.565097514405404,0.137428578118177
"158","BLMH",7,6,"bleomycin hydrolase",65.3033840853344,31.4342021008574,-0.771912623971374,6.27811936171385e-11
"159","BLOC1S2",7,1,"biogenesis of lysosomal organelles complex 1 subunit 2",37.3347389281798,54.6476452487297,0.338714683642882,0.00754207235752802
"160","BLOC1S3",5,1,"biogenesis of lysosomal organelles complex 1 subunit 3",8.03068890871351,10.6496383858073,0.235685962559487,0.145928127317496
"161","BLVRA",7,1,"biliverdin reductase A",84.0014933187195,87.1147589063186,0.00918556574157837,0.973630979879747
"162","BNC1",7,6,"basonuclin 1",49.0748924400903,64.3744371661097,0.252828555304623,0.173567335552524
"163","BPESC1",5,6,"blepharophimosis, epicanthus inversus and ptosis candidate 1",0,0,NA,NA
"164","BRAF",7,6,"B-Raf proto-oncogene, serine/threonine kinase",3.7157988523874,5.81190338031346,0.451888848985724,0.0865989094687121
"165","BRCC3",7,6,"BRCA1/BRCA2-containing complex subunit 3",24.7937116793845,21.0393642205901,-0.193419761647629,0.187772542348849
"166","BRD8",7,1,"bromodomain containing 8",51.0264406351606,42.9196996319584,-0.216368054316289,0.107093141377266
"167","BRD9",7,1,"bromodomain containing 9",23.1019229904617,28.5577027816446,0.165873709278803,0.270963342915091
"168","BRF1",7,2,"BRF1 RNA polymerase III transcription initiation factor subunit",17.7064563719985,16.8464944432792,-0.0925404068688601,0.579921835570571
"169","BROX",7,6,"BRO1 domain and CAAX motif containing",47.7314667292083,78.3556627970541,0.556858168682198,0.182611622407086
"170","BSN",7,2,"bassoon presynaptic cytomatrix protein",0.0489364278778865,0.0577161247202407,0.124151600332688,0.822622817207481
"171","BTBD19",7,6,"BTB domain containing 19",0.828097593154967,1.70281255097518,0.751690074865573,0.0974630012991144
"172","BTBD8",7,1,"BTB domain containing 8",0.295443294639867,0.935868295547694,1.59816037301339,0.170256811334288
"173","BTD",7,6,"biotinidase",10.3547878436573,13.2438193482769,0.199976755073101,0.224147705839011
"174","BTG1",7,6,"BTG anti-proliferation factor 1",11.3162061927739,20.1236473921195,0.530303030163621,3.33178840214163e-05
"175","BZRAP1",7,1,NA,NA,NA,NA,NA
"176","C10orf111",7,1,NA,NA,NA,NA,NA
"177","C10orf114",7,1,NA,NA,NA,NA,NA
"178","C10orf131",7,2,NA,NA,NA,NA,NA
"179","C10orf25",5,1,"chromosome 10 open reading frame 25",0.213058915649571,0.313340142044871,0.326927330198423,0.577089068507812
"180","C10orf54",7,6,NA,NA,NA,NA,NA
"181","C10orf88",7,2,"chromosome 10 open reading frame 88",5.1004687766338,9.34100940141982,0.561380377310969,0.000148533032757019
"182","C11orf45",7,2,"chromosome 11 open reading frame 45",1.57116621642216,2.32916429368655,0.349079287756359,0.0954792662723808
"183","C11orf80",7,1,"chromosome 11 open reading frame 80",12.2124448007642,16.6550901336474,0.286194351384374,0.193093670918251
"184","C11orf91",7,6,"chromosome 11 open reading frame 91",4.9796816264505,14.5085959617853,1.11089513858957,0.00646192000666744
"185","C12orf5",7,1,NA,NA,NA,NA,NA
"186","C14orf119",5,1,"chromosome 14 open reading frame 119",22.351604688192,23.5232061210395,0.0298507802577773,0.915490654098533
"187","C15orf38-AP3S2",7,6,NA,NA,NA,NA,NA
"188","C16orf46",7,1,"chromosome 16 open reading frame 46",1.80587089646177,1.20971892754352,-0.396990892942,0.22802630069797
"189","C16orf55",7,1,NA,NA,NA,NA,NA
"190","C16orf62",7,1,NA,NA,NA,NA,NA
"191","C16orf80",7,2,NA,NA,NA,NA,NA
"192","C16orf86",7,1,"chromosome 16 open reading frame 86",0.265019179705102,0.252651167091402,NA,NA
"193","C17orf82",7,1,"chromosome 17 open reading frame 82",0.109695977296308,0.0968042516353838,NA,NA
"194","C18orf21",7,2,"chromosome 18 open reading frame 21",30.2501080677027,23.5277108373398,-0.287026600833141,0.0682925788187622
"195","C18orf25",7,2,"chromosome 18 open reading frame 25",10.3152755813259,18.2672801759772,0.549465615739158,0.000350547501291552
"196","C19orf48",7,1,"chromosome 19 open reading frame 48",146.672481051749,72.5937883563793,-0.707338876401417,0.00826689023678338
"197","C19orf59",5,6,NA,NA,NA,NA,NA
"198","C1GALT1",5,1,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1",17.5181631093046,30.3305623380459,0.518858375337913,0.000167761470744531
"199","C1QA",5,2,"complement C1q A chain",0,0,NA,NA
"200","C1QL1",7,6,"complement C1q like 1",3.43374748784082,1.37485083675913,-0.952190545196003,7.95756540297266e-05
"201","C1orf111",7,2,NA,NA,NA,NA,NA
"202","C1orf233",7,6,NA,NA,NA,NA,NA
"203","C1orf50",7,6,"chromosome 1 open reading frame 50",11.57496055788,11.4857232383429,-0.0444828071528049,0.844407563180515
"204","C1orf52",7,2,"chromosome 1 open reading frame 52",29.0770527002619,31.9577376470694,0.0468976474885108,0.813389818593542
"205","C1orf65",5,2,NA,NA,NA,NA,NA
"206","C1orf86",7,6,NA,NA,NA,NA,NA
"207","C21orf119",7,1,NA,NA,NA,NA,NA
"208","C21orf90",7,6,NA,NA,NA,NA,NA
"209","C22orf29",7,6,NA,NA,NA,NA,NA
"210","C22orf39",7,2,"chromosome 22 open reading frame 39",9.64965738367984,8.76706766646505,-0.132450174867371,0.483623473114007
"211","C2CD3",7,6,"C2 domain containing 3 centriole elongation regulator",7.94464170567336,9.31258546292885,0.124944375336865,0.457369331366473
"212","C2orf62",7,1,NA,NA,NA,NA,NA
"213","C2orf73",7,1,"chromosome 2 open reading frame 73",0.017282693653459,0.0170112205686018,NA,NA
"214","C3orf55",7,1,NA,NA,NA,NA,NA
"215","C3orf80",7,6,"chromosome 3 open reading frame 80",0.481188003518201,0.302848396858798,-0.41151903879214,0.434176230440527
"216","C3orf83",7,1,NA,NA,NA,NA,NA
"217","C5orf24",7,2,"chromosome 5 open reading frame 24",26.2651243924998,33.5593346418795,0.275661697893487,0.497665549085548
"218","C5orf51",7,1,"chromosome 5 open reading frame 51",11.3687929585522,11.29434430991,-0.0184092730181606,0.945798166303929
"219","C6orf1",7,1,NA,NA,NA,NA,NA
"220","C6orf118",7,1,"chromosome 6 open reading frame 118",0.0147169706579956,0,NA,NA
"221","C6orf132",7,1,"chromosome 6 open reading frame 132",5.07408135085642,9.41479486372907,0.580035851509809,1.18123379718862e-05
"222","C6orf141",7,2,"chromosome 6 open reading frame 141",3.66483154340866,2.86741261438571,-0.289120443159471,0.220900316349517
"223","C6orf203",7,1,NA,NA,NA,NA,NA
"224","C6orf211",7,6,NA,NA,NA,NA,NA
"225","C6orf226",7,6,"chromosome 6 open reading frame 226",10.8882380930726,7.00679126249554,-0.460001132862754,0.0650035407657697
"226","C6orf89",7,6,"chromosome 6 open reading frame 89",15.047353252461,22.0023596249998,0.342341096247722,0.00671686629950318
"227","C7orf43",7,2,NA,NA,NA,NA,NA
"228","C7orf65",5,2,"chromosome 7 open reading frame 65",0.027078267173723,0.0930591411756426,NA,NA
"229","C8orf4",5,6,NA,NA,NA,NA,NA
"230","C8orf44",5,1,"chromosome 8 open reading frame 44",0.893980686045228,0.740545899804076,-0.269722873165609,0.553365870048294
"231","C8orf47",7,2,NA,NA,NA,NA,NA
"232","C8orf58",7,1,"chromosome 8 open reading frame 58",6.43200280494205,9.40247397596786,0.335363962091369,0.0459016123720524
"233","C9orf41",7,2,NA,NA,NA,NA,NA
"234","C9orf9",7,2,NA,NA,NA,NA,NA
"235","C9orf91",7,1,NA,NA,NA,NA,NA
"236","CABYR",7,1,"calcium binding tyrosine phosphorylation regulated",6.29470260073613,10.2459015785821,0.437304071044072,0.0126913134352003
"237","CACNA1C-AS4",7,2,"CACNA1C antisense RNA 4",0,0,NA,NA
"238","CACTIN",7,6,"cactin, spliceosome C complex subunit",18.8406355623103,15.2849911737338,-0.23953389089403,0.209749376597612
"239","CACYBP",7,1,"calcyclin binding protein",194.322027471854,108.485325570003,-0.620162622853203,2.4461773795167e-06
"240","CALM3",7,6,"calmodulin 3",262.420248512782,202.182410858413,-0.300705639198134,0.0139676596451369
"241","CAMK1G",7,1,"calcium/calmodulin dependent protein kinase IG",0.180649435839228,1.89455109598957,2.24637339808304,2.23157717290877e-08
"242","CAMK2D",7,2,"calcium/calmodulin dependent protein kinase II delta",12.0765067166062,11.9104075889615,-0.0247262405799666,0.928231087405618
