"","extGene","wt.group","shZ.group","GENENAME","WT","shZ","b","qval"
"44","ANAPC2",1,6,"anaphase promoting complex subunit 2",23.0322505272023,22.1053693776879,-0.0375694382040177,0.648691315259682
"45","ANKHD1-EIF4EBP3",4,6,"ANKHD1-EIF4EBP3 readthrough",20.6336998547035,20.6234205886949,0.0096439916740297,0.960472110242389
"46","ANKIB1",6,6,"ankyrin repeat and IBR domain containing 1",15.8272333550821,17.1328729094639,0.0820635357719784,0.307642945032338
"47","ANKK1",1,6,"ankyrin repeat and kinase domain containing 1",0.156928428523238,0.23920027383783,0.383327647442425,0.589526261551566
"48","ANKRD27",7,6,"ankyrin repeat domain 27",16.9423025166786,20.0757595128938,0.171702029412629,0.00194931405879389
"49","ANKRD28",6,6,"ankyrin repeat domain 28",27.9100367245557,28.0035564969859,0.00601604882134807,0.946198557501619
"50","ANKRD36BP2",4,6,"ankyrin repeat domain 36B pseudogene 2",0,0,NA,NA
"51","ANKRD44",4,6,"ankyrin repeat domain 44",1.91140111029711,2.37701461460657,0.211766788634667,0.230617836704712
"52","ANO6",1,6,"anoctamin 6",21.3753589430754,23.9828669921122,0.117883003879182,0.0239385378405489
"53","AP5S1",6,6,"adaptor related protein complex 5 subunit sigma 1",14.8136099992387,13.8272534352998,-0.0636665567711782,0.577509919242214
"54","APITD1-CORT",1,6,NA,NA,NA,NA,NA
"55","APLP2",1,6,"amyloid beta precursor like protein 2",361.667976632739,389.938694604151,0.078984179931867,0.122640088717666
"56","APOA1",4,6,"apolipoprotein A1",0.0590155895056207,0.0635076739687569,NA,NA
"57","APOB",7,6,"apolipoprotein B",0,0,NA,NA
"58","APOBEC3H",1,6,"apolipoprotein B mRNA editing enzyme catalytic subunit 3H",0.971062501744325,0.785705880827991,-0.198666478181502,0.748427447229417
"59","APOL1",7,6,"apolipoprotein L1",0.466058641719408,0.510780567603693,0.129283037681755,0.766147657145642
"60","APP",6,6,"amyloid beta precursor protein",323.59355719387,357.886900960935,0.104655778147475,0.0360766194691606
"61","AQPEP",6,6,NA,NA,NA,NA,NA
"62","AR",6,6,"androgen receptor",0.00758131085537844,0.00605300882448351,NA,NA
"63","ARF1",6,6,"ADP ribosylation factor 1",778.74391836864,824.756727081386,0.0593742395389446,0.26254383136858
"64","ARFGAP1",6,6,"ADP ribosylation factor GTPase activating protein 1",28.4675880249646,30.4986438039615,0.0705164502212181,0.260329028754153
"65","ARHGAP21",7,6,"Rho GTPase activating protein 21",34.6673174780936,38.4260335114188,0.104776779964689,0.0431824401441249
"66","ARHGAP5",4,6,"Rho GTPase activating protein 5",17.501245120339,18.6570294563293,0.0667676217034648,0.282244072866483
"67","ARHGDIA",7,6,"Rho GDP dissociation inhibitor alpha",320.601055723521,397.834001818102,0.218682516754215,3.45468233065428e-07
"68","ARHGEF17",7,6,"Rho guanine nucleotide exchange factor 17",7.99904202858387,9.11010521294273,0.132249148099988,0.0345293956674685
"69","ARHGEF37",6,6,"Rho guanine nucleotide exchange factor 37",4.74337753976882,5.14945088641634,0.0819472416107002,0.699491118145273
"70","ARHGEF5",7,6,"Rho guanine nucleotide exchange factor 5",17.8156114279407,16.5335636858483,-0.0693238238248899,0.67028090854932
"71","ARID1B",7,6,"AT-rich interaction domain 1B",16.6530767806481,15.9467271024192,-0.0399932434317468,0.502743784160642
"72","ARID4A",7,6,"AT-rich interaction domain 4A",5.19433025905178,5.10700700875642,-0.0128654738635248,0.946645356327426
"73","ARMC10",7,6,"armadillo repeat containing 10",41.6045937596058,38.8038945713866,-0.0680768578256104,0.267776015478143
"74","ARMCX3",4,6,"armadillo repeat containing X-linked 3",0.816389420540969,0.740063120655538,-0.144913542864612,0.734385958401743
"75","ARNT",1,6,"aryl hydrocarbon receptor nuclear translocator",25.3144568783325,20.4532788081363,-0.20739779182228,0.0356400013560468
"76","ARRDC3-AS1",1,6,"ARRDC3 antisense RNA 1",0.918965801256597,1.04049727418003,0.125192348627413,0.7003704920987
"77","ASB1",6,6,"ankyrin repeat and SOCS box containing 1",10.5734973247054,13.9271782341424,0.277681468102374,4.22590162146972e-08
"78","ASB16",7,6,"ankyrin repeat and SOCS box containing 16",1.429088674634,1.1843014472,-0.155591816331247,0.629929199054084
"79","ASB9P1",4,6,"ankyrin repeat and SOCS box containing 9 pseudogene 1",0.0166259722493479,0.0172549181304441,NA,NA
"80","ASGR1",1,6,"asialoglycoprotein receptor 1",0.0773512958786754,0.182993392270853,NA,NA
"81","ATAD3B",6,6,"ATPase family AAA domain containing 3B",26.2920956844733,42.1925349506706,0.493352295032327,0.00359386967709795
"82","ATG10",6,6,"autophagy related 10",9.78687483304695,8.37098010945478,-0.151686989406854,0.135267729992566
"83","ATOH1",1,6,"atonal bHLH transcription factor 1",0.158651153837936,0.0265956215535366,NA,NA
"84","ATP10A",7,6,"ATPase phospholipid transporting 10A (putative)",0,0,NA,NA
"85","ATP1A2",7,6,"ATPase Na+/K+ transporting subunit alpha 2",0.0572495618574244,0.0451723037827543,NA,NA
"86","ATP2B2",7,6,"ATPase plasma membrane Ca2+ transporting 2",0.0812389973585051,0.0295870346289552,NA,NA
"87","ATP6V0E1",1,6,"ATPase H+ transporting V0 subunit e1",299.328560827945,343.576032389064,0.139347413452052,0.00173257275460247
"88","ATP6V1C2",1,6,"ATPase H+ transporting V1 subunit C2",0.390851199229192,0.811192717544584,0.751791380293638,0.013251208789421
"89","ATP8A2",6,6,"ATPase phospholipid transporting 8A2",0.495579251056647,0.619984326763546,0.186658084593794,0.613452471777085
"90","ATP9B",1,6,"ATPase phospholipid transporting 9B (putative)",18.5041747989352,19.2756757322708,0.0430516577217692,0.680845314314213
"91","ATXN7L3",7,6,"ataxin 7 like 3",35.6213573976067,38.089231629784,0.0700875504010321,0.216549759431972
"92","ATXN8OS",1,6,"ATXN8 opposite strand lncRNA",0.0358978734266227,0.0326991046388839,NA,NA
"93","AURKAIP1",7,6,"aurora kinase A interacting protein 1",213.823391312102,202.929858618535,-0.0507770555374426,0.389663010119326
"94","AVP",7,6,"arginine vasopressin",0,0,NA,NA
"95","B3GALNT1",4,6,"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)",7.81390819702979,8.47872359024509,0.0897776243544724,0.453642188368522
"96","B3GNT4",7,6,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4",1.99804344086484,2.49677868474163,0.224221426822171,0.398573770951154
"97","BAI1",6,6,NA,NA,NA,NA,NA
"98","BAIAP2-AS1",1,6,NA,NA,NA,NA,NA
"99","BARHL1",6,6,"BarH like homeobox 1",0,0,NA,NA
"100","BASP1P1",1,6,"BASP1 pseudogene 1",0,0,NA,NA
"101","BAX",6,6,"BCL2 associated X, apoptosis regulator",127.603759741006,125.656067664199,-0.0141497197928481,0.868547660375595
"102","BAZ1B",7,6,"bromodomain adjacent to zinc finger domain 1B",47.5428073306724,50.9468537848408,0.0707225152334124,0.149115628506135
"103","BCL11B",7,6,"BAF chromatin remodeling complex subunit BCL11B",0.489612677714707,0.364892568036831,-0.292995591451329,0.189980458542214
"104","BCR",7,6,"BCR activator of RhoGEF and GTPase",32.8702893666499,38.7429837600346,0.167024923711238,0.00963696596102394
"105","BEND2",7,6,"BEN domain containing 2",0.162887782180189,0.106309857651962,-0.383132706139159,0.520478394724841
"106","BHMT2",1,6,"betaine--homocysteine S-methyltransferase 2",0.265119255841044,0.234906737069014,-0.058576195904697,0.942317986086192
"107","BICD2",7,6,"BICD cargo adaptor 2",29.7376792189498,31.3939263078399,0.0564973562526694,0.316055931441914
"108","BLVRA",6,6,"biliverdin reductase A",95.3794119860255,94.9312324214331,-0.00202738048735213,0.987962098936943
"109","BMP1",4,6,"bone morphogenetic protein 1",31.480330500378,37.7333866934403,0.184706570033615,0.000440213966145308
"110","BMP2",4,6,"bone morphogenetic protein 2",0.540764530509895,1.19113547156051,0.761482398768061,0.000503445316302689
"111","BMP7",7,6,"bone morphogenetic protein 7",0.0373507807068607,0.087990616299514,NA,NA
"112","BMPER",6,6,"BMP binding endothelial regulator",0.00873075873700967,0.0147642975748428,NA,NA
"113","BPGM",7,6,"bisphosphoglycerate mutase",15.0481171597166,16.5030493482312,0.0951831213642412,0.308714639919196
"114","BRD9",1,6,"bromodomain containing 9",22.1059150407911,25.6169886220527,0.149310146952107,0.0212413088820493
"115","BSND",4,6,"barttin CLCNK type accessory beta subunit",0.0157557813368799,0,NA,NA
"116","BZW1",6,6,"basic leucine zipper and W2 domains 1",237.56839273162,256.255856075189,0.0777604118364923,0.148232756094279
"117","C10orf54",1,6,NA,NA,NA,NA,NA
"118","C10orf71",1,6,"chromosome 10 open reading frame 71",0,0,NA,NA
"119","C10orf91",7,6,"chromosome 10 open reading frame 91 (putative)",3.50213294937339,2.07704064741446,-0.505472934007853,0.101602835429301
"120","C11orf35",1,6,NA,NA,NA,NA,NA
"121","C12orf23",6,6,NA,NA,NA,NA,NA
"122","C12orf45",4,6,"chromosome 12 open reading frame 45",46.5144305897335,43.0080591456992,-0.0762710270349527,0.513566145249264
"123","C15orf38-AP3S2",7,6,NA,NA,NA,NA,NA
"124","C16orf46",4,6,"chromosome 16 open reading frame 46",2.54344293258447,2.17524878162793,-0.153047083995084,0.502743784160642
"125","C16orf54",4,6,"chromosome 16 open reading frame 54",0.186596381494167,0.137961033313534,-0.336751229227718,0.629789739825294
"126","C16orf59",7,6,NA,NA,NA,NA,NA
"127","C16orf86",1,6,"chromosome 16 open reading frame 86",0.520277446491638,0.229150963454842,-0.746239561497123,0.232428926877131
"128","C17orf102",1,6,"chromosome 17 open reading frame 102",0,0.00630003791696654,NA,NA
"129","C17orf72",7,6,NA,NA,NA,NA,NA
"130","C17orf96",6,6,NA,NA,NA,NA,NA
"131","C18orf8",7,6,NA,NA,NA,NA,NA
"132","C19orf48",6,6,"chromosome 19 open reading frame 48",95.0060011372755,91.6167423909848,-0.0344420034903549,0.598548222925216
"133","C19orf59",6,6,NA,NA,NA,NA,NA
"134","C1QB",4,6,"complement C1q B chain",0,0,NA,NA
"135","C1QL1",7,6,"complement C1q like 1",3.29996565600104,7.21444003913849,0.791814355644468,1.43738215114298e-05
"136","C1QTNF2",4,6,"C1q and TNF related 2",1.8433615672242,4.29571982890252,0.861387649052584,5.71670054716693e-08
"137","C1QTNF4",7,6,"C1q and TNF related 4",0,0.0198152535449581,NA,NA
"138","C1orf109",4,6,"chromosome 1 open reading frame 109",19.7909475274913,20.8863672138393,0.0565413463663976,0.580305936187581
"139","C1orf115",4,6,"chromosome 1 open reading frame 115",7.68143938136572,6.53692255833518,-0.152105231153429,0.333148778941212
"140","C1orf159",1,6,"chromosome 1 open reading frame 159",11.0212667601626,11.9349626856476,0.0924778659868787,0.573958745181489
"141","C1orf198",6,6,"chromosome 1 open reading frame 198",14.2308092365078,13.6506602943848,-0.0397746717704502,0.638553615802719
"142","C1orf200",4,6,NA,NA,NA,NA,NA
"143","C1orf210",4,6,"chromosome 1 open reading frame 210",5.00678068112786,2.18930985832703,-0.859671005635325,0.0131691516868138
"144","C1orf229",1,6,"chromosome 1 open reading frame 229",0.107094271055845,0.182951202752308,NA,NA
"145","C1orf74",4,6,"chromosome 1 open reading frame 74",13.7197692816715,16.2376746670279,0.171698286273447,0.0756799581271894
"146","C2CD4B",7,6,"C2 calcium dependent domain containing 4B",0,0,NA,NA
"147","C2orf50",4,6,"chromosome 2 open reading frame 50",0.0908246147320969,0.126645299264368,NA,NA
"148","C2orf62",4,6,NA,NA,NA,NA,NA
"149","C2orf81",7,6,"chromosome 2 open reading frame 81",0.829778764607973,0.634305437805754,-0.285200000599728,0.40279066697471
"150","C5orf58",4,6,"chromosome 5 open reading frame 58",0,0,NA,NA
"151","C6orf15",1,6,"chromosome 6 open reading frame 15",0,0.0924584261114543,NA,NA
"152","C6orf203",1,6,NA,NA,NA,NA,NA
"153","C7orf26",1,6,"chromosome 7 open reading frame 26",21.7530636073588,25.155905998542,0.146190836561395,0.0397492421363689
"154","C7orf50",7,6,"chromosome 7 open reading frame 50",115.394163378619,95.8448095165659,-0.180746017594225,0.0179519280793873
"155","C7orf63",1,6,NA,NA,NA,NA,NA
"156","C8G",1,6,"complement C8 gamma chain",0.181675207882665,0.467793593149532,NA,NA
"157","C8orf74",4,6,"chromosome 8 open reading frame 74",0,0,NA,NA
"158","C9orf135",4,6,"chromosome 9 open reading frame 135",0,0.043536215961173,NA,NA
"159","C9orf156",4,6,NA,NA,NA,NA,NA
"160","C9orf62",7,6,"chromosome 9 open reading frame 62",0,0,NA,NA
"161","CA4",7,6,"carbonic anhydrase 4",0,0,NA,NA
"162","CA5BP1",1,6,"carbonic anhydrase 5B pseudogene 1",23.2909744538372,24.9582343394477,0.0686836903271352,0.542968145486285
"163","CA7",7,6,"carbonic anhydrase 7",0.0335693319905674,0.0180186655195194,NA,NA
"164","CAAP1",4,6,"caspase activity and apoptosis inhibitor 1",17.2486468159424,16.770061918096,-0.0284273073038912,0.894623763772893
"165","CABP1",7,6,"calcium binding protein 1",0.0715074920166165,0.0438483537374229,NA,NA
"166","CACHD1",4,6,"cache domain containing 1",2.0713650110754,2.45212364211239,0.175203289495303,0.191122136111014
"167","CACNA1G-AS1",6,6,"CACNA1G antisense RNA 1",0.0515585267475335,0.0586308207647342,NA,NA
"168","CACNB1",1,6,"calcium voltage-gated channel auxiliary subunit beta 1",5.45766671384169,5.11001805740303,-0.0736179334736751,0.678042481016372
"169","CACNB4",7,6,"calcium voltage-gated channel auxiliary subunit beta 4",0.276991337967991,0.14621768941373,-0.65420275238541,0.114480905411297
"170","CALB1",4,6,"calbindin 1",5.89178621603286,6.91518160404025,0.193820013233994,0.619591779384403
"171","CALCB",1,6,"calcitonin related polypeptide beta",0.241284224469606,0,NA,NA
"172","CAMK2N1",7,6,"calcium/calmodulin dependent protein kinase II inhibitor 1",19.116384089848,20.8474320925386,0.0885994388966983,0.359007843648201
"173","CAPN12",1,6,"calpain 12",0.960797240535962,0.908695545537078,-0.052821268825046,0.957220592737344
"174","CAPRIN2",4,6,"caprin family member 2",13.8709324991244,16.3294919355202,0.163218104755969,0.0212148297308079
"175","CARD9",1,6,"caspase recruitment domain family member 9",0.202253412976211,0.344390858183247,0.48066753307051,0.507766584743314
"176","CARTPT",6,6,"CART prepropeptide",0,0,NA,NA
"177","CASKIN2",6,6,"CASK interacting protein 2",8.58213092533933,8.93528205741843,0.0462120063867969,0.684198536252021
"178","CASQ1",4,6,"calsequestrin 1",0.0125885450854468,0.0365199316232275,NA,NA
"179","CASZ1",7,6,"castor zinc finger 1",6.37624257786658,8.44409183459201,0.285413147886993,0.000190943307045799
"180","CATSPERD",4,6,"cation channel sperm associated auxiliary subunit delta",0.104862108485973,0.0894010885089373,NA,NA
"181","CBFA2T3",7,6,"CBFA2/RUNX1 partner transcriptional co-repressor 3",0,0.0222392416411423,NA,NA
"182","CBLN4",1,6,"cerebellin 4 precursor",0,0,NA,NA
"183","CBWD3",6,6,"COBW domain containing 3",109.943574174141,97.702705118638,-0.115930925301821,0.774106549983888
"184","CBX6",6,6,"chromobox 6",11.5793737037429,10.7260603616422,-0.0741836115100969,0.41837988312651
"185","CBX7",7,6,"chromobox 7",3.15137788993298,2.66496641147054,-0.155241010902941,0.510562975168265
"186","CCBE1",4,6,"collagen and calcium binding EGF domains 1",4.23045717028837,6.24964839468468,0.414969737485474,0.094964160121331
"187","CCDC107",4,6,"coiled-coil domain containing 107",16.544510931594,23.4117085604475,0.349827096866302,9.50852214201296e-05
"188","CCDC132",7,6,NA,NA,NA,NA,NA
"189","CCDC140",7,6,"coiled-coil domain containing 140",0,0,NA,NA
"190","CCDC155",6,6,"coiled-coil domain containing 155",0,0.0122232862242719,NA,NA
"191","CCDC180",4,6,"coiled-coil domain containing 180",0.749995503614992,0.320222483872742,-0.798166931756717,0.245309186403644
"192","CCDC36",4,6,"coiled-coil domain containing 36",0.234435895757173,0.232658949417179,NA,NA
"193","CCDC42",4,6,"coiled-coil domain containing 42",0,0,NA,NA
"194","CCDC51",7,6,"coiled-coil domain containing 51",52.1730959570376,39.0632333295179,-0.283322866490594,0.000186553599833104
"195","CCDC64B",6,6,NA,NA,NA,NA,NA
"196","CCDC71L",6,6,"coiled-coil domain containing 71 like",4.64867511123649,4.24617416759111,-0.0799919005263934,0.598416515987224
"197","CCDC85A",6,6,"coiled-coil domain containing 85A",0.0311446975458721,0.320464730128718,2.27628895185249,0.000945359550725564
"198","CCDC85C",7,6,"coiled-coil domain containing 85C",13.4647399647285,15.5068241059895,0.143686134936947,0.0103859108244301
"199","CCDC88B",7,6,"coiled-coil domain containing 88B",6.26863222068317,3.27851380880266,-0.691780606722676,0.0117931151311905
"200","CCDC97",4,6,"coiled-coil domain containing 97",16.6906190990638,18.2568077957769,0.0915623283656532,0.189207359621668
"201","CCNC",4,6,"cyclin C",74.9691568708912,70.678223615955,-0.0537145102846558,0.719449575305828
"202","CCND3",6,6,"cyclin D3",88.7871004099794,109.247070347336,0.20948242196802,2.26347294964573e-06
"203","CCNG1",1,6,"cyclin G1",220.737230067619,181.707702674372,-0.191772890971245,5.91434838971729e-06
"204","CCT5",7,6,"chaperonin containing TCP1 subunit 5",284.294910004904,275.818124201519,-0.0279424007294721,0.631483901742736
"205","CD151",7,6,"CD151 molecule (Raph blood group)",327.526771157889,404.834403009795,0.213492565872722,1.16182527323102e-07
"206","CD5",7,6,"CD5 molecule",0,0,NA,NA
"207","CD63",1,6,"CD63 molecule",339.627701169738,383.538685237002,0.124077925443691,0.00971705561265539
"208","CD72",6,6,"CD72 molecule",0.604629057419263,0.324804478228262,NA,NA
"209","CD79B",1,6,"CD79b molecule",0.0170823467983465,0.0259412902614987,NA,NA
"210","CDH11",1,6,"cadherin 11",0.52080175666782,0.545017366832653,0.0443198112588488,0.929959429443233
"211","CDH13",1,6,"cadherin 13",32.6564236259196,44.170358185752,0.307918585154983,0.000206722911263299
"212","CDH4",7,6,"cadherin 4",4.47228585491206,3.86555737008575,-0.143261943180097,0.253991259760451
"213","CDH5",7,6,"cadherin 5",0,0,NA,NA
"214","CDK13",4,6,"cyclin dependent kinase 13",15.0427776042654,17.5355033799959,0.155962622687711,0.00580927272615276
"215","CDRT15",7,6,"CMT1A duplicated region transcript 15",0,0,NA,NA
"216","CDX1",7,6,"caudal type homeobox 1",0,0,NA,NA
"217","CEBPA-AS1",1,6,NA,NA,NA,NA,NA
"218","CECR3",4,6,"cat eye syndrome chromosome region, candidate 3",0,0,NA,NA
"219","CELA1",7,6,"chymotrypsin like elastase 1",0.0246016534800334,0,NA,NA
"220","CELF2",7,6,"CUGBP Elav-like family member 2",0,0,NA,NA
"221","CENPM",4,6,"centromere protein M",40.6542295637585,40.0004216781922,-0.0155343331352012,0.901082089737972
"222","CEP19",7,6,"centrosomal protein 19",3.13720331172348,3.23082807137294,0.0297692288580869,0.896060727584746
"223","CES1",4,6,"carboxylesterase 1",4.42222100818616,4.63664841691659,0.0520328625389688,0.81056896398189
"224","CES4A",1,6,"carboxylesterase 4A",1.0555862583057,1.69011582802634,0.4680148319976,0.032794115640336
"225","CES5AP1",4,6,"carboxylesterase 5A pseudogene 1",0,0,NA,NA
"226","CETN1",4,6,"centrin 1",0,0,NA,NA
"227","CETN4P",7,6,"centrin 4, pseudogene",0.443297165483819,0.505280973868218,NA,NA
"228","CFDP1",4,6,"craniofacial development protein 1",49.9715558252302,46.4871075209206,-0.0690081982329776,0.421795593259255
"229","CGNL1",7,6,"cingulin like 1",0.0808480000564884,0.0626416870768912,-0.208195734494061,0.812135064608543
"230","CHAD",1,6,"chondroadherin",1.21427067349132,0.398212818619372,-1.06929325940204,0.00208237586772155
"231","CHAT",7,6,"choline O-acetyltransferase",0,0.0117591009651797,NA,NA
"232","CHRDL1",7,6,"chordin like 1",0.00638847072350343,0,NA,NA
"233","CHRNA5",7,6,"cholinergic receptor nicotinic alpha 5 subunit",8.29732544740789,9.376211638671,0.126241584602398,0.207764710895486
"234","CHRNB4",7,6,"cholinergic receptor nicotinic beta 4 subunit",0.110193035357443,0.16405544288336,-0.133219429540502,0.945404728568686
"235","CHRNG",6,6,"cholinergic receptor nicotinic gamma subunit",0.0318648019796467,0,NA,NA
"236","CIC",1,6,"capicua transcriptional repressor",23.1125688205621,24.3578775073623,0.0550962386205573,0.348044229409654
"237","CIITA",1,6,"class II major histocompatibility complex transactivator",0.0472848973107134,0.0274602561552678,NA,NA
"238","CITED1",4,6,"Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1",1.08119045741301,1.01573124161092,-0.0271100628380223,0.974205764185867
"239","CLCNKA",6,6,"chloride voltage-gated channel Ka",0.00813423164428068,0,NA,NA
"240","CLGN",4,6,"calmegin",4.26182006230382,2.90958387169283,-0.390080024820844,0.00659047160806257
"241","CLIC6",7,6,"chloride intracellular channel 6",0.0183005411803688,0.0066118431514656,NA,NA
"242","CLIP1",7,6,"CAP-Gly domain containing linker protein 1",26.6009733942619,34.8187139539242,0.271514026916997,1.17558127451099e-07
"243","CLIP4",7,6,"CAP-Gly domain containing linker protein family member 4",19.0334934922698,23.4536194629533,0.215919757469986,0.0117794961399029
"244","CLPP",1,6,"caseinolytic mitochondrial matrix peptidase proteolytic subunit",112.93678416103,113.805525886569,0.00884059509163482,0.916549967028111
"245","CLPS",4,6,"colipase",0,0,NA,NA
"246","CMIP",4,6,"c-Maf inducing protein",23.4696691191428,27.9912343945213,0.179798927008147,0.000818870739354767
"247","CMPK2",7,6,"cytidine/uridine monophosphate kinase 2",0.94932867391174,1.08348003127201,0.17103689288477,0.712083566492988
"248","CMTM1",1,6,"CKLF like MARVEL transmembrane domain containing 1",1.06691738850142,0.984046545496357,NA,NA
"249","CMTM5",1,6,"CKLF like MARVEL transmembrane domain containing 5",0,0,NA,NA
"250","CMTM8",7,6,"CKLF like MARVEL transmembrane domain containing 8",2.38466799359964,3.02251389911952,0.235952383004932,0.365273661725515
"251","CNIH4",4,6,"cornichon family AMPA receptor auxiliary protein 4",151.003071507586,131.517085237905,-0.136583883406929,0.00422083218595502
"252","CNN2",4,6,"calponin 2",162.334566670991,242.538203010952,0.403303704407667,4.25080819155681e-26
"253","CNTN5",7,6,"contactin 5",0,0,NA,NA
"254","COA6",4,6,"cytochrome c oxidase assembly factor 6",185.823085043744,186.088297759635,0.00308705019881515,0.980737012957014
"255","COG8",6,6,"component of oligomeric golgi complex 8",21.45870790887,20.7412797429231,-0.0310585887038737,0.74576363248059
"256","COL14A1",1,6,"collagen type XIV alpha 1 chain",0,0.0680058859633533,NA,NA
"257","COL1A2",7,6,"collagen type I alpha 2 chain",0.021392684182474,0.026489287424111,NA,NA
"258","COL22A1",7,6,"collagen type XXII alpha 1 chain",0,0,NA,NA
